Incident Type,Creation Date,Response Time,Year,Week,Day
Structural-Sidewalk Shed,2013-11-16 00:00:00,4000.0,2013,2013-45,320
Structural-Sidewalk Shed,2013-11-22 00:00:00,69.0,2013,2013-46,326
Structural-Parapet,2013-11-24 00:00:00,283.0,2013,2013-47,328
Structural-Crane,2013-11-24 00:00:00,136.0,2013,2013-47,328
Structural-Partial Collapse,2013-11-27 00:00:00,193.0,2013,2013-47,331
Structural-Collapse,2013-11-27 00:00:00,784.0,2013,2013-47,331
Structural-Scaffold,2013-12-04 00:00:00,57.0,2013,2013-48,338
Structural-Bus into Building,2013-12-19 00:00:00,219.0,2013,2013-50,353
Structural-Stability Problem,2013-12-21 00:00:00,4000.0,2013,2013-50,355
Structural-Car into Building,2013-12-26 00:00:00,86.0,2013,2013-51,360
Structural-Scaffold,2013-12-27 00:00:00,26.0,2013,2013-51,361
Structural-Scaffold,2014-01-01 00:00:00,47.0,2014,2014-00,1
Structural-Sidewalk Shed,2014-01-02 00:00:00,741.0,2014,2014-00,2
Structural-Scaffold,2014-01-07 00:00:00,588.0,2014,2014-01,7
Structural-Scaffold,2014-01-09 00:00:00,262.0,2014,2014-01,9
Structural-Stability Problem,2014-01-17 00:00:00,252.0,2014,2014-02,17
Structural-Truck into Building,2014-01-20 00:00:00,4000.0,2014,2014-03,20
Structural-Stability Problem,2014-01-20 00:00:00,122.0,2014,2014-03,20
Structural-Life Safety Violations,2014-01-25 00:00:00,243.0,2014,2014-03,25
Structural-Demolition,2014-01-28 00:00:00,4000.0,2014,2014-04,28
Structural-Scaffold,2014-02-01 00:00:00,43.0,2014,2014-04,32
Structural-Stability Problem,2014-02-01 00:00:00,108.0,2014,2014-04,32
Structural-Partial Collapse,2014-02-05 00:00:00,1585.0,2014,2014-05,36
Structural-Stability Problem,2014-02-12 00:00:00,584.0,2014,2014-06,43
Structural-Collapse,2014-02-13 00:00:00,459.0,2014,2014-06,44
Structural-Partial Collapse,2014-02-14 00:00:00,353.0,2014,2014-06,45
Structural-Partial Collapse,2014-02-15 00:00:00,2271.0,2014,2014-06,46
Structural-Collapse,2014-02-15 00:00:00,176.0,2014,2014-06,46
Structural-Stability Problem,2014-02-16 00:00:00,2428.0,2014,2014-07,47
Structural-Partial Collapse,2014-02-19 00:00:00,4000.0,2014,2014-07,50
Structural-Partial Collapse,2014-02-26 00:00:00,219.0,2014,2014-08,57
Structural-Collapse,2014-02-26 00:00:00,103.0,2014,2014-08,57
Structural-One Vehicle Collision With Building Damage,2014-03-02 00:00:00,482.0,2014,2014-09,61
Structural-Ice Condition,2014-03-09 00:00:00,330.0,2014,2014-10,68
Structural-Car into store,2014-03-10 00:00:00,357.0,2014,2014-10,69
Structural-Car into Building,2014-03-10 00:00:00,313.0,2014,2014-10,69
Structural-Falling Debris,2014-03-19 00:00:00,69.0,2014,2014-11,78
Structural-Stability Problem,2014-03-30 00:00:00,1604.0,2014,2014-13,89
Structural-Unstable Balcony,2014-03-31 00:00:00,253.0,2014,2014-13,90
Structural-Construction Accident,2014-04-02 00:00:00,248.0,2014,2014-13,92
Structural-Stability Problem,2014-04-04 00:00:00,131.0,2014,2014-13,94
Structural-Collapse,2014-04-05 00:00:00,4000.0,2014,2014-13,95
Structural-Parapet,2014-04-05 00:00:00,208.0,2014,2014-13,95
Structural-Sidewalk Shed,2014-04-06 00:00:00,1390.0,2014,2014-14,96
Structural-Collapse,2014-04-07 00:00:00,177.0,2014,2014-14,97
Structural-Street Collapse,2014-04-11 00:00:00,3253.0,2014,2014-14,101
Structural-Construction Accident,2014-04-14 00:00:00,134.0,2014,2014-15,104
Structural-Bricks,2014-04-15 00:00:00,2451.0,2014,2014-15,105
Structural-Construction Accident,2014-04-16 00:00:00,202.0,2014,2014-15,106
Structural-Land Slide from Rain,2014-05-01 00:00:00,141.0,2014,2014-17,121
Structural-Collapse,2014-05-02 00:00:00,4000.0,2014,2014-17,122
Structural-Evacuation,2014-05-14 00:00:00,4000.0,2014,2014-19,134
Structural-Construction Accident,2014-05-15 00:00:00,178.0,2014,2014-19,135
Structural-Other,2014-05-15 00:00:00,207.0,2014,2014-19,135
Structural-Street Collapse,2014-05-19 00:00:00,1031.0,2014,2014-20,139
Structural-Scaffold,2014-05-21 00:00:00,57.0,2014,2014-20,141
Structural-Collapse,2014-05-24 00:00:00,171.0,2014,2014-20,144
Structural-Parapet,2014-05-26 00:00:00,103.0,2014,2014-21,146
Structural-Street Collapse,2014-05-27 00:00:00,548.0,2014,2014-21,147
Structural-Street Collapse,2014-05-28 00:00:00,1024.0,2014,2014-21,148
Structural-Scaffold,2014-05-29 00:00:00,136.0,2014,2014-21,149
Structural-Partial Collapse,2014-06-01 00:00:00,113.0,2014,2014-22,152
Structural-Stability Problem,2014-06-04 00:00:00,1530.0,2014,2014-22,155
Structural-Confined Space,2014-06-05 00:00:00,251.0,2014,2014-22,156
Structural-Construction Accident,2014-06-11 00:00:00,60.0,2014,2014-23,162
Structural-Partial Collapse,2014-06-17 00:00:00,341.0,2014,2014-24,168
Structural-Street Collapse,2014-06-18 00:00:00,153.0,2014,2014-24,169
Structural-Collapse,2014-06-18 00:00:00,4000.0,2014,2014-24,169
Structural-Partial Collapse,2014-06-19 00:00:00,174.0,2014,2014-24,170
Structural-Other,2014-06-20 00:00:00,826.0,2014,2014-24,171
Structural-Bricks,2014-06-21 00:00:00,91.0,2014,2014-24,172
Structural-Stability Problem,2014-06-26 00:00:00,4000.0,2014,2014-25,177
Structural-Street Collapse,2014-06-28 00:00:00,4000.0,2014,2014-25,179
Structural-Collapse,2014-07-02 00:00:00,874.0,2014,2014-26,183
Structural-Scaffold,2014-07-02 00:00:00,155.0,2014,2014-26,183
Structural-Construction Accident,2014-07-03 00:00:00,82.0,2014,2014-26,184
Structural-Scaffold,2014-07-04 00:00:00,92.0,2014,2014-26,185
Structural-Scaffold,2014-07-08 00:00:00,193.0,2014,2014-27,189
Structural-Falling Debris,2014-07-08 00:00:00,289.0,2014,2014-27,189
Structural-Stability Problem,2014-07-10 00:00:00,91.0,2014,2014-27,191
Structural-Scaffold,2014-07-15 00:00:00,156.0,2014,2014-28,196
Structural-Collapse,2014-07-15 00:00:00,1206.0,2014,2014-28,196
Structural-Scaffold,2014-07-17 00:00:00,370.0,2014,2014-28,198
Structural-Partial Collapse,2014-07-19 00:00:00,414.0,2014,2014-28,200
Structural-Collapse,2014-07-22 00:00:00,162.0,2014,2014-29,203
Structural-Stability Problem,2014-07-24 00:00:00,4000.0,2014,2014-29,205
Structural-Construction Accident,2014-07-30 00:00:00,71.0,2014,2014-30,211
Structural-Falling Debris,2014-07-31 00:00:00,374.0,2014,2014-30,212
Structural-Stability Problem,2014-08-04 00:00:00,4000.0,2014,2014-31,216
Structural-Confined Space,2014-08-05 00:00:00,539.0,2014,2014-31,217
Structural-Elevator,2014-08-06 00:00:00,289.0,2014,2014-31,218
Structural-Life Safety Violations,2014-08-06 00:00:00,4000.0,2014,2014-31,218
Structural-Elevator,2014-08-06 00:00:00,107.0,2014,2014-31,218
Structural-Collapse,2014-08-14 00:00:00,159.0,2014,2014-32,226
Structural-Construction Accident,2014-08-15 00:00:00,266.0,2014,2014-32,227
Structural-Life Safety Violations,2014-08-21 00:00:00,320.0,2014,2014-33,233
Structural-Street Collapse,2014-08-21 00:00:00,326.0,2014,2014-33,233
Structural-Sidewalk Shed,2014-08-25 00:00:00,189.0,2014,2014-34,237
Structural-Stability Problem,2014-08-25 00:00:00,81.0,2014,2014-34,237
Structural-Demolition,2014-08-30 00:00:00,1223.0,2014,2014-34,242
Structural-Partial Collapse,2014-09-12 00:00:00,124.0,2014,2014-36,255
Structural-Evacuation,2014-09-12 00:00:00,127.0,2014,2014-36,255
Structural-Life Safety Violations,2014-09-15 00:00:00,259.0,2014,2014-37,258
Structural-Collapse,2014-09-19 00:00:00,254.0,2014,2014-37,262
Structural-Falling Debris,2014-09-23 00:00:00,217.0,2014,2014-38,266
Structural-Other,2014-09-24 00:00:00,4000.0,2014,2014-38,267
Structural-Falling Debris,2014-10-01 00:00:00,192.0,2014,2014-39,274
Structural-Other,2014-10-06 00:00:00,444.0,2014,2014-40,279
Structural-Construction Accident,2014-10-07 00:00:00,154.0,2014,2014-40,280
Structural-Scaffold,2014-10-08 00:00:00,484.0,2014,2014-40,281
Structural-Stability Problem,2014-10-22 00:00:00,1768.0,2014,2014-42,295
Structural-Collapse,2014-10-24 00:00:00,286.0,2014,2014-42,297
Structural-Other,2014-10-25 00:00:00,202.0,2014,2014-42,298
Structural-Collapse,2014-10-27 00:00:00,214.0,2014,2014-43,300
Structural-Partial Collapse,2014-10-27 00:00:00,3298.0,2014,2014-43,300
Structural-Construction Accident,2014-10-30 00:00:00,50.0,2014,2014-43,303
Structural-Evacuation,2014-11-02 00:00:00,461.0,2014,2014-44,306
Structural-Bricks,2014-11-02 00:00:00,225.0,2014,2014-44,306
Structural-Stability Problem,2014-11-03 00:00:00,260.0,2014,2014-44,307
Structural-Falling Debris,2014-11-04 00:00:00,118.0,2014,2014-44,308
Structural-Tunnel,2014-11-04 00:00:00,152.0,2014,2014-44,308
Structural-Scaffold,2014-11-07 00:00:00,211.0,2014,2014-44,311
Structural-Scaffold,2014-11-11 00:00:00,483.0,2014,2014-45,315
Structural-Falling Debris,2014-11-12 00:00:00,82.0,2014,2014-45,316
Structural-Collapse,2014-11-15 00:00:00,247.0,2014,2014-45,319
Structural-Evacuation,2014-11-21 00:00:00,244.0,2014,2014-46,325
Structural-Other,2014-11-21 00:00:00,109.0,2014,2014-46,325
Structural-Scaffold,2014-11-24 00:00:00,168.0,2014,2014-47,328
Structural-Falling Debris,2014-11-24 00:00:00,346.0,2014,2014-47,328
Structural-Sidewalk Shed,2014-11-24 00:00:00,142.0,2014,2014-47,328
Structural-Collapse,2014-11-28 00:00:00,754.0,2014,2014-47,332
Structural-Street Collapse,2014-12-09 00:00:00,170.0,2014,2014-49,343
Structural-Stability Problem,2014-12-09 00:00:00,1204.0,2014,2014-49,343
Structural-Confined Space,2014-12-09 00:00:00,19.0,2014,2014-49,343
Structural-Life Safety Violations,2014-12-10 00:00:00,348.0,2014,2014-49,344
Structural-Stability Problem,2014-12-13 00:00:00,171.0,2014,2014-49,347
Structural-Collapse,2014-12-15 00:00:00,4000.0,2014,2014-50,349
Structural-Falling Debris,2014-12-18 00:00:00,310.0,2014,2014-50,352
Structural-Scaffold,2014-12-21 00:00:00,675.0,2014,2014-51,355
Structural-Other,2015-01-02 00:00:00,60.0,2015,2015-00,2
Structural-Collapse,2015-01-05 00:00:00,122.0,2015,2015-01,5
Structural-Demolition,2015-01-09 00:00:00,2735.0,2015,2015-01,9
Structural-Crane,2015-01-10 00:00:00,185.0,2015,2015-01,10
Structural-Partial Collapse,2015-01-13 00:00:00,247.0,2015,2015-02,13
Structural-Elevator,2015-01-13 00:00:00,24.0,2015,2015-02,13
Structural-Confined Space,2015-01-21 00:00:00,120.0,2015,2015-03,21
Structural-Stability Problem,2015-01-30 00:00:00,1358.0,2015,2015-04,30
Structural-Falling Debris,2015-02-03 00:00:00,151.0,2015,2015-05,34
Structural-Collapse,2015-02-04 00:00:00,132.0,2015,2015-05,35
Structural-Evacuation,2015-02-06 00:00:00,73.0,2015,2015-05,37
Structural-Street Collapse,2015-02-14 00:00:00,47.0,2015,2015-06,45
Structural-Life Safety Violations,2015-02-18 00:00:00,188.0,2015,2015-07,49
Structural-Construction Accident,2015-02-24 00:00:00,167.0,2015,2015-08,55
Structural-Collapse,2015-02-25 00:00:00,4000.0,2015,2015-08,56
Structural-Life Safety Violations,2015-02-26 00:00:00,345.0,2015,2015-08,57
Structural-Scaffold,2015-02-26 00:00:00,434.0,2015,2015-08,57
Structural-Life Safety Violations,2015-02-28 00:00:00,106.0,2015,2015-08,59
Structural-Street Collapse,2015-03-03 00:00:00,634.0,2015,2015-09,62
Structural-Scaffold,2015-03-03 00:00:00,456.0,2015,2015-09,62
Structural-Bridge,2015-03-08 00:00:00,260.0,2015,2015-10,67
Structural-Bricks,2015-03-08 00:00:00,94.0,2015,2015-10,67
Structural-Partial Collapse,2015-03-10 00:00:00,38.0,2015,2015-10,69
Structural-Scaffold,2015-03-12 00:00:00,173.0,2015,2015-10,71
Structural-Other,2015-03-15 00:00:00,39.0,2015,2015-11,74
Structural-Parapet,2015-03-17 00:00:00,151.0,2015,2015-11,76
Structural-Parapet,2015-03-17 00:00:00,4000.0,2015,2015-11,76
Structural-Scaffold,2015-03-17 00:00:00,868.0,2015,2015-11,76
Structural-Collapse,2015-03-26 15:30:31,639.5,2015,2015-12,85
Structural-Other,2015-03-29 00:00:00,1079.0,2015,2015-13,88
Structural-Construction Accident,2015-04-01 00:00:00,112.0,2015,2015-13,91
Structural-Partial Collapse,2015-04-03 00:00:00,531.0,2015,2015-13,93
Structural-Partial Collapse,2015-04-07 00:00:00,158.0,2015,2015-14,97
Structural-Bricks,2015-04-20 00:00:00,2896.0,2015,2015-16,110
Structural-Other,2015-04-21 00:00:00,1438.0,2015,2015-16,111
Structural-Construction Accident,2015-04-21 00:00:00,89.0,2015,2015-16,111
Structural-Scaffold,2015-04-22 00:00:00,386.0,2015,2015-16,112
Structural-Collapse,2015-04-28 00:00:00,142.0,2015,2015-17,118
Structural-Life Safety Violations,2015-05-01 00:00:00,234.0,2015,2015-17,121
Structural-Construction Accident,2015-05-05 00:00:00,225.0,2015,2015-18,125
Structural-Falling Debris,2015-05-05 00:00:00,68.0,2015,2015-18,125
Structural-Partial Collapse,2015-05-10 00:00:00,4000.0,2015,2015-19,130
Structural-Street Collapse,2015-05-11 00:00:00,1892.0,2015,2015-19,131
Structural-Other,2015-05-13 00:00:00,186.0,2015,2015-19,133
Structural-Stability Problem,2015-05-16 00:00:00,152.0,2015,2015-19,136
Structural-Bricks,2015-05-17 00:00:00,1862.0,2015,2015-20,137
Structural-Construction Accident,2015-05-19 00:00:00,815.0,2015,2015-20,139
Structural-Sidewalk Collapse,2015-05-20 00:00:00,234.0,2015,2015-20,140
Structural-Stability Problem,2015-05-21 00:00:00,194.0,2015,2015-20,141
Structural-Construction Accident,2015-05-22 00:00:00,48.0,2015,2015-20,142
Structural-Partial Collapse,2015-05-26 00:00:00,213.0,2015,2015-21,146
Structural-Crane,2015-05-31 00:00:00,4000.0,2015,2015-22,151
Structural-Street Collapse,2015-05-31 00:00:00,636.0,2015,2015-22,151
Structural-Street Collapse,2015-06-01 00:00:00,1705.0,2015,2015-22,152
Structural-Stability Problem,2015-06-04 00:00:00,141.0,2015,2015-22,155
Structural-Stability Problem,2015-06-05 00:00:00,3641.0,2015,2015-22,156
Structural-Other,2015-06-09 00:00:00,906.0,2015,2015-23,160
Structural-Bridge,2015-06-09 00:00:00,4000.0,2015,2015-23,160
Structural-Scaffold,2015-06-12 00:00:00,103.0,2015,2015-23,163
Structural-Confined Space,2015-06-12 00:00:00,0.0,2015,2015-23,163
Structural-Street Collapse,2015-06-15 00:00:00,386.0,2015,2015-24,166
Structural-Construction Accident,2015-06-18 00:00:00,120.0,2015,2015-24,169
Structural-Scaffold,2015-06-18 00:00:00,70.0,2015,2015-24,169
Structural-Stability Problem,2015-06-19 00:00:00,4000.0,2015,2015-24,170
Structural-Other,2015-06-19 00:00:00,4000.0,2015,2015-24,170
Structural-Bricks,2015-06-21 00:00:00,725.0,2015,2015-25,172
Structural-Collapse,2015-06-22 00:00:00,169.0,2015,2015-25,173
Structural-Street Collapse,2015-06-24 00:00:00,71.0,2015,2015-25,175
Structural-Other,2015-06-25 00:00:00,143.0,2015,2015-25,176
Structural-Other,2015-06-26 00:00:00,446.0,2015,2015-25,177
Structural-Bricks,2015-06-27 00:00:00,2004.0,2015,2015-25,178
Structural-Falling Debris,2015-06-27 16:10:27,200.0,2015,2015-25,178
Structural-Partial Collapse,2015-07-03 00:00:00,67.0,2015,2015-26,184
Structural-Partial Collapse,2015-07-08 00:00:00,73.0,2015,2015-27,189
Structural-Construction Accident,2015-07-14 00:00:00,89.0,2015,2015-28,195
Structural-Falling Debris,2015-07-14 00:00:00,54.0,2015,2015-28,195
Structural-Collapse,2015-07-14 14:39:26,639.5,2015,2015-28,195
Structural-Stability Problem,2015-07-16 00:00:00,1186.0,2015,2015-28,197
Structural-Bricks,2015-07-19 00:00:00,19.0,2015,2015-29,200
Structural-Other,2015-07-19 00:00:00,53.0,2015,2015-29,200
Structural-Scaffold,2015-07-23 00:00:00,2255.0,2015,2015-29,204
Structural-Crane,2015-07-25 00:00:00,1296.0,2015,2015-29,206
Structural-Construction Accident,2015-07-31 00:00:00,71.0,2015,2015-30,212
Structural-Street Collapse,2015-08-04 00:00:00,386.0,2015,2015-31,216
Structural-Collapse,2015-08-04 00:00:00,195.0,2015,2015-31,216
Structural-Partial Collapse,2015-08-04 00:00:00,3162.0,2015,2015-31,216
Structural-Street Collapse,2015-08-04 07:36:56,634.0,2015,2015-31,216
Structural-Confined Space,2015-08-12 00:00:00,207.0,2015,2015-32,224
Structural-Street Collapse,2015-08-13 00:00:00,1072.0,2015,2015-32,225
Structural-Scaffold,2015-08-17 00:00:00,87.0,2015,2015-33,229
Structural-Collapse,2015-08-24 00:00:00,4000.0,2015,2015-34,236
Structural-Sidewalk Shed,2015-08-25 00:00:00,86.0,2015,2015-34,237
Structural-Parapet,2015-08-25 00:00:00,722.0,2015,2015-34,237
Structural-Other,2015-08-26 00:00:00,178.0,2015,2015-34,238
Structural-Collapse,2015-08-28 00:00:00,4000.0,2015,2015-34,240
Structural-Construction Accident,2015-09-01 00:00:00,239.0,2015,2015-35,244
Structural-Collapse,2015-09-03 00:00:00,1858.0,2015,2015-35,246
Structural-Street Collapse,2015-09-06 00:00:00,138.0,2015,2015-36,249
Structural-Other,2015-09-10 00:00:00,166.0,2015,2015-36,253
Structural-Construction Accident,2015-09-18 00:00:00,60.0,2015,2015-37,261
Structural-Crane,2015-09-23 00:00:00,39.0,2015,2015-38,266
Structural-Life Safety Violations,2015-09-26 00:00:00,4000.0,2015,2015-38,269
Structural-Parapet,2015-10-02 00:00:00,1528.0,2015,2015-39,275
Structural-Confined Space,2015-10-09 00:00:00,4000.0,2015,2015-40,282
Structural-Other,2015-10-11 00:00:00,7.0,2015,2015-41,284
Structural-Collapse,2015-10-12 00:00:00,4000.0,2015,2015-41,285
Structural-Scaffold,2015-10-12 00:00:00,655.0,2015,2015-41,285
Structural-Scaffold,2015-10-15 00:00:00,200.0,2015,2015-41,288
Structural-Confined Space,2015-10-15 00:00:00,54.0,2015,2015-41,288
Structural-Scaffold,2015-10-18 00:00:00,100.0,2015,2015-42,291
Structural-Other,2015-10-21 00:00:00,4000.0,2015,2015-42,294
Structural-Street Collapse,2015-10-26 00:00:00,1600.0,2015,2015-43,299
Structural-Construction Accident,2015-10-27 00:00:00,20.0,2015,2015-43,300
Structural-Street Collapse,2015-10-28 00:00:00,296.0,2015,2015-43,301
Structural-Stability Problem,2015-10-29 00:00:00,2539.0,2015,2015-43,302
Structural-Collapse,2015-10-30 00:00:00,4000.0,2015,2015-43,303
Structural-Collapse,2015-10-30 00:00:00,4000.0,2015,2015-43,303
Structural-Collapse,2015-10-30 10:39:24,639.5,2015,2015-43,303
Structural-Other,2015-10-31 00:00:00,82.0,2015,2015-43,304
Structural-Confined Space,2015-11-01 00:00:00,56.0,2015,2015-44,305
Structural-Other,2015-11-02 00:00:00,52.0,2015,2015-44,306
Structural-Demolition,2015-11-02 00:00:00,1643.0,2015,2015-44,306
Structural-Other,2015-11-04 00:00:00,118.0,2015,2015-44,308
Structural-Partial Collapse,2015-11-17 00:00:00,173.0,2015,2015-46,321
Structural-Elevator,2015-11-17 00:00:00,46.0,2015,2015-46,321
Structural-Partial Collapse,2015-11-19 00:00:00,47.0,2015,2015-46,323
Structural-Stability Problem,2015-11-19 00:00:00,4000.0,2015,2015-46,323
Structural-Construction Accident,2015-11-25 00:00:00,36.0,2015,2015-47,329
Structural-Construction Accident,2015-11-30 00:00:00,132.0,2015,2015-48,334
Structural-Stability Problem,2015-12-01 00:00:00,122.0,2015,2015-48,335
Structural-Elevator,2015-12-02 00:00:00,199.0,2015,2015-48,336
Structural-Life Safety Violations,2015-12-03 00:00:00,38.0,2015,2015-48,337
Structural-Stability Problem,2015-12-03 00:00:00,47.0,2015,2015-48,337
Structural-Other,2015-12-07 00:00:00,4000.0,2015,2015-49,341
Structural-Construction Accident,2015-12-09 00:00:00,51.0,2015,2015-49,343
Structural-Stability Problem,2015-12-12 00:00:00,429.0,2015,2015-49,346
Structural-Other,2015-12-14 00:00:00,4000.0,2015,2015-50,348
Structural-Collapse,2015-12-15 00:00:00,80.0,2015,2015-50,349
Structural-Scaffold,2015-12-15 00:00:00,479.0,2015,2015-50,349
Structural-Construction Accident,2015-12-22 00:00:00,79.0,2015,2015-51,356
Structural-Confined Space,2015-12-24 00:00:00,48.0,2015,2015-51,358
Structural-Scaffold,2016-01-04 00:00:00,965.0,2016,2016-01,4
Structural-Falling Debris,2016-01-10 00:00:00,2383.0,2016,2016-02,10
Structural-Crane,2016-01-12 00:00:00,66.0,2016,2016-02,12
Structural-Confined Space,2016-01-13 00:00:00,18.0,2016,2016-02,13
Structural-Crane,2016-01-14 00:00:00,70.0,2016,2016-02,14
Structural-Elevator,2016-01-15 00:00:00,7.0,2016,2016-02,15
Structural-Scaffold,2016-01-22 00:00:00,552.0,2016,2016-03,22
Structural-Collapse,2016-01-23 00:00:00,44.0,2016,2016-03,23
Structural-Parapet,2016-01-23 00:00:00,1338.0,2016,2016-03,23
Structural-Other,2016-01-26 00:00:00,321.0,2016,2016-04,26
Structural-Scaffold,2016-01-30 00:00:00,140.0,2016,2016-04,30
Structural-Stability Problem,2016-01-31 00:00:00,155.0,2016,2016-05,31
Structural-Street Collapse,2016-02-01 00:00:00,718.0,2016,2016-05,32
Structural-Street Collapse,2016-02-03 00:00:00,1536.0,2016,2016-05,34
Structural-Construction Accident,2016-02-04 00:00:00,138.0,2016,2016-05,35
Structural-Crane,2016-02-05 00:00:00,4000.0,2016,2016-05,36
Structural-Other,2016-02-08 00:00:00,135.0,2016,2016-06,39
Structural-Construction Accident,2016-02-08 00:00:00,114.0,2016,2016-06,39
Structural-Stability Problem,2016-02-10 00:00:00,128.0,2016,2016-06,41
Structural-Crane,2016-02-14 00:00:00,4000.0,2016,2016-07,45
Structural-Falling Debris,2016-02-18 00:00:00,86.0,2016,2016-07,49
Structural-Construction Accident,2016-02-18 00:00:00,71.0,2016,2016-07,49
Structural-Crane,2016-02-22 00:00:00,721.0,2016,2016-08,53
Structural-Stability Problem,2016-02-23 00:00:00,4000.0,2016,2016-08,54
Structural-Street Collapse,2016-02-23 00:00:00,4000.0,2016,2016-08,54
Structural-Collapse,2016-02-24 00:00:00,4000.0,2016,2016-08,55
Structural-Partial Collapse,2016-02-24 00:00:00,1375.0,2016,2016-08,55
Structural-Bricks,2016-02-25 00:00:00,1365.0,2016,2016-08,56
Structural-Bricks,2016-02-25 00:00:00,891.0,2016,2016-08,56
Structural-Falling Debris,2016-02-26 00:00:00,164.0,2016,2016-08,57
Structural-Crane,2016-02-28 00:00:00,1093.0,2016,2016-09,59
Structural-Street Collapse,2016-02-29 00:00:00,1023.0,2016,2016-09,60
Structural-Street Collapse,2016-03-01 00:00:00,39.0,2016,2016-09,61
Structural-Street Collapse,2016-03-07 00:00:00,1295.0,2016,2016-10,67
Structural-Other,2016-03-07 00:00:00,127.0,2016,2016-10,67
Structural-Partial Collapse,2016-03-09 00:00:00,2730.0,2016,2016-10,69
Structural-Collapse,2016-03-10 00:00:00,85.0,2016,2016-10,70
Structural-Other,2016-03-11 00:00:00,4000.0,2016,2016-10,71
Structural-Other,2016-03-12 00:00:00,378.0,2016,2016-10,72
Structural-Street Collapse,2016-03-12 00:00:00,3873.0,2016,2016-10,72
Structural-Scaffold,2016-03-17 00:00:00,81.0,2016,2016-11,77
Structural-Stability Problem,2016-03-21 00:00:00,117.0,2016,2016-12,81
Structural-Other,2016-03-26 00:00:00,557.0,2016,2016-12,86
Structural-Other,2016-03-26 00:00:00,160.0,2016,2016-12,86
Structural-Other,2016-03-29 00:00:00,68.0,2016,2016-13,89
Structural-Sidewalk Shed,2016-03-29 00:00:00,193.0,2016,2016-13,89
Structural-Scaffold,2016-03-29 00:00:00,195.0,2016,2016-13,89
Structural-Collapse,2016-03-29 00:00:00,4000.0,2016,2016-13,89
Structural-Stability Problem,2016-03-31 15:01:39,327.0,2016,2016-13,91
Structural-Crane,2016-04-01 00:00:00,201.0,2016,2016-13,92
Structural-Crane,2016-04-03 00:00:00,23.0,2016,2016-14,94
Structural-Falling Debris,2016-04-03 00:00:00,505.0,2016,2016-14,94
Structural-Partial Collapse,2016-04-03 00:00:00,4000.0,2016,2016-14,94
Structural-Partial Collapse,2016-04-03 00:00:00,1545.0,2016,2016-14,94
Structural-Scaffold,2016-04-03 00:00:00,44.0,2016,2016-14,94
Structural-Stability Problem,2016-04-05 00:00:00,3956.0,2016,2016-14,96
Structural-Other,2016-04-05 00:00:00,1786.0,2016,2016-14,96
Structural-Scaffold,2016-04-08 00:00:00,133.0,2016,2016-14,99
Structural-Stability Problem,2016-04-11 00:00:00,154.0,2016,2016-15,102
Structural-Other,2016-04-12 00:00:00,125.0,2016,2016-15,103
Structural-Falling Debris,2016-04-18 00:00:00,950.0,2016,2016-16,109
Structural-Evacuation,2016-04-19 00:00:00,4000.0,2016,2016-16,110
Structural-Evacuation,2016-04-21 00:00:00,4000.0,2016,2016-16,112
Structural-Other,2016-04-22 00:00:00,643.0,2016,2016-16,113
Structural-Construction Accident,2016-04-22 00:00:00,222.0,2016,2016-16,113
Structural-Crane,2016-04-25 00:00:00,71.0,2016,2016-17,116
Structural-Collapse,2016-04-26 00:00:00,523.0,2016,2016-17,117
Structural-Stability Problem,2016-04-28 12:41:58,327.0,2016,2016-17,119
Structural-Sidewalk Collapse,2016-05-01 00:00:00,1899.0,2016,2016-18,122
Structural-Collapse,2016-05-04 00:00:00,4000.0,2016,2016-18,125
Structural-Stability Problem,2016-05-05 00:00:00,405.0,2016,2016-18,126
Structural-Street Collapse,2016-05-07 00:00:00,4000.0,2016,2016-18,128
Structural-Other,2016-05-08 00:00:00,113.0,2016,2016-19,129
Structural-Stability Problem,2016-05-11 00:00:00,2711.0,2016,2016-19,132
Structural-Stability Problem,2016-05-14 00:00:00,111.0,2016,2016-19,135
Structural-Scaffold,2016-05-14 00:00:00,353.0,2016,2016-19,135
Structural-Bridge,2016-05-16 00:00:00,198.0,2016,2016-20,137
Structural-Scaffold,2016-05-16 00:00:00,899.0,2016,2016-20,137
Structural-Other,2016-05-19 00:00:00,3120.0,2016,2016-20,140
Structural-Scaffold,2016-05-19 00:00:00,362.0,2016,2016-20,140
Structural-Scaffold,2016-05-20 00:00:00,220.0,2016,2016-20,141
Structural-Sidewalk Collapse,2016-05-21 00:00:00,303.0,2016,2016-20,142
Structural-Scaffold,2016-05-23 00:00:00,1436.0,2016,2016-21,144
Structural-Scaffold,2016-05-25 00:00:00,60.0,2016,2016-21,146
Structural-Sidewalk Shed,2016-05-26 00:00:00,462.0,2016,2016-21,147
Structural-Bridge,2016-05-29 00:00:00,172.0,2016,2016-22,150
Structural-Other,2016-05-30 00:00:00,1452.0,2016,2016-22,151
Structural-Other,2016-05-30 00:00:00,1099.0,2016,2016-22,151
Structural-Stability Problem,2016-05-31 00:00:00,405.0,2016,2016-22,152
Structural-Collapse,2016-06-01 00:00:00,4000.0,2016,2016-22,153
Structural-Other,2016-06-02 00:00:00,97.0,2016,2016-22,154
Structural-Stability Problem,2016-06-04 00:00:00,38.0,2016,2016-22,156
Structural-Sidewalk Shed,2016-06-05 00:00:00,396.0,2016,2016-23,157
